match_id,player,player_deaths_per_min,player_assists_per_min,player_tower_damage,player_xp_per_min,player_gold_per_min,player_net_worth,player_kills_per_min,player_hero_damage,player_last_hits,player_roshans_killed,player_obs_placed,opponent,opponent_deaths_per_min,opponent_assists_per_min,opponent_tower_damage,opponent_xp_per_min,opponent_gold_per_min,opponent_net_worth,opponent_kills_per_min,opponent_hero_damage,opponent_last_hits,opponent_roshans_killed,opponent_obs_placed,winner,player_tower_damage_per_min,opponent_tower_damage_per_min,player_hero_damage_per_min,opponent_hero_damage_per_min,player_last_hits_per_min,opponent_last_hits_per_min
6880924102,767434930,,,0,,,0,,0,0,0,0,923113673,0.3121237995243496,0.520623008580805,0,1176.95,870.8,0,0.34064516671998185,0,0,0,0,767434930,,89.10371483768971,,1054.7068691933514,,4.104965210774305
6880924214,153110997,0.33518844300095607,0.18733308522825484,0,503.15,385.55,0,0.12258921238006089,0,0,0,0,1121170451,0.18402293002062112,0.3125080873566064,0,672.55,506.55,0,0.25268891252022263,0,0,0,0,1121170451,87.48730059800756,134.9990548354254,523.412498687559,682.0434276125977,3.770176657973093,5.146437043971984
6880924314,118839691,0.20099913571545022,0.36469022915890725,0,561.55,419.95,0,0.17388986767443756,0,0,0,0,437601765,0.2014988551438405,0.41089802336365566,0,430.36842105263156,295.57894736842104,0,0.08843420302243438,0,0,0,0,437601765,29.82054427431508,32.06074080030618,567.5666683392728,332.45310499014215,3.286680405642227,1.4329013077879762
6880924403,124272893,0.1959321463076966,0.4363851635669683,0,1261.55,917.3,0,0.3387710655146097,0,0,0,0,233422854,0.23972896072510985,0.47284540331108643,0,980.4,718.7,0,0.24277475241024166,0,0,0,0,233422854,36.54808153658091,42.61694646282636,849.9690503066324,757.2113621769058,4.128932292236894,3.4750977566547725
6880924409,147428574,0.2850123795087745,0.48378448594733375,0,1062.9473684210527,836.9473684210526,0,0.2810192549690704,0,0,0,0,292686154,0.2394591385875256,0.4460298855228177,0,552.2,347.95,0,0.12703271811283742,0,0,0,0,292686154,75.17021086386163,42.98270921968564,930.5821141765582,464.72783854999113,4.912842320080679,2.2822877145156797
6880924612,208034581,0.12455459244253116,0.24204655261113936,0,590.95,449.25,0,0.14741991882355487,0,0,0,0,140386828,0.20723402863322443,0.3940342574952528,0,650.8,500.0,0,0.25440391659766837,0,0,0,0,140386828,87.42953487402735,88.83428379680029,442.8864213406193,749.0929123841381,5.0613858498949975,4.677286342341595
6880924914,335246891,0.1739856416582705,0.30340491322191465,0,680.9,524.65,0,0.213624811766801,0,0,0,0,967878929,0.19845029966006547,0.4386704683627052,0,668.15,455.6,0,0.19238529179088135,0,0,0,0,967878929,164.7202896485642,47.235253633574004,647.2485063808732,608.2296360123155,4.533470942545747,2.621855587685383
6880925100,151849575,0.12553187133388694,0.27153899970891615,0,657.15,497.75,0,0.2567127010462648,0,0,0,0,227660565,0.16749785441691514,0.21765725487742832,0,852.0,676.45,0,0.2244709234368592,0,0,0,0,227660565,75.53819872050695,109.34533283008065,714.6197092191903,760.8798683277465,4.959815075164106,9.960368177461875
6880925307,177910556,0.30380942237367126,0.3901852806644698,0,967.55,661.25,0,0.300310938256526,0,0,0,0,173487372,0.20148099194407526,0.3491768369677671,0,1008.5,640.45,0,0.17012195952580744,0,0,0,0,173487372,52.53859415731664,40.52597384250299,926.4347590747586,600.1461122824016,2.778772845337115,3.016462728273411
6880925313,376884895,0.2041426853462557,0.4332477916692209,0,784.8,543.65,0,0.2214220250192105,0,0,0,0,137935474,0.20388412797469116,0.39960950406987056,0,662.35,465.4,0,0.21605496599258175,0,0,0,0,376884895,43.03025163162156,78.81356962386909,599.2917623122905,623.4401119029951,3.6207284044636916,4.13104891760907
6880925403,1098560074,0.2113323962324467,0.37474698842607074,0,674.25,407.25,0,0.260977523323096,0,0,0,0,164381917,0.21129645822562568,0.30807092929416785,0,629.6,394.0,0,0.2117831915044443,0,0,0,0,164381917,49.59559968681826,40.00918532411074,648.3786985726508,560.6084339621855,2.6533497156679844,2.9026311364515665
6880925414,230623985,0.20777080804302303,0.4899915127848245,0,880.0,626.45,0,0.2455676572402386,0,0,0,0,153414443,0.18968769705545646,0.41396422562388524,0,682.25,485.85,0,0.20955140063115668,0,0,0,0,153414443,8.13810928543605,124.30192656454292,848.7866213651189,654.921602859253,3.3697029162157777,3.3747755701566837
6880925418,138512165,0.20708880675087665,0.38076695312365005,0,674.05,433.25,0,0.1977557884920653,0,0,0,0,390727870,0.19654186873558774,0.3753289747125706,0,574.1,354.5,0,0.12688692793313858,0,0,0,0,390727870,46.634205752811496,50.22521933173233,620.254904325632,432.13562817427237,3.0469153413810957,2.3063676867073863
6880926116,143129200,0.25873622057862156,0.4228992503122587,0,671.8,411.0,0,0.16278553130099074,0,0,0,0,169123922,0.14429018199551802,0.5310039483867309,0,505.8,331.25,0,0.13009593549015047,0,0,0,0,169123922,24.405420641178246,24.31988043412462,524.7906231457991,476.72677037493315,1.9322793780788836,1.4147182359795216
6880926709,221563206,0.22285163363987892,0.24352809193789823,0,741.95,589.2,0,0.23326290693912566,0,0,0,0,122597505,0.21377370404755758,0.5141166669463901,0,665.4736842105264,461.8421052631579,0,0.1804497626437527,0,0,0,0,122597505,70.94727364674216,70.38771866999018,712.1800124065953,549.3902139950122,6.668408676392477,2.5886743607370444
6880926712,292818656,0.20454729889727313,0.2439791430633535,0,673.05,493.45,0,0.19816389459071412,0,0,0,0,433370472,0.2535890860041777,0.5697036289436382,0,866.35,565.45,0,0.13577711460078853,0,0,0,0,433370472,53.42121952536917,82.92585236496214,624.094611910281,456.6566303689004,5.5798200235925375,1.2152179299580446
6880926714,155341481,0.21859313716433224,0.26184935654558333,0,590.6315789473684,484.10526315789474,0,0.15826818598376163,0,0,0,0,199970534,0.2114392716092767,0.3008169513475766,0,548.75,445.8,0,0.21700857717863203,0,0,0,0,199970534,119.46245199955155,88.3868925977213,535.224104089631,442.3504710193312,5.757518689158149,4.613501218133056
6880926800,131878875,0.3422527180984245,0.5025013869383452,0,1214.35,854.0,0,0.20648645822734127,0,0,0,0,254047336,0.18064760651126274,0.3510371736431227,0,633.0526315789474,452.36842105263156,0,0.19718967094278103,0,0,0,0,254047336,25.313197505719796,61.920088537231955,647.3500158629853,551.8999306623515,2.60815778128393,4.187260199602943
6880927006,1028667010,0.21885770229127458,0.48424275443239817,0,583.8947368421053,370.7368421052632,0,0.18272576807509683,0,0,0,0,366147263,0.20254256613060684,0.27713072816945467,0,491.25,349.8,0,0.13881383730188238,0,0,0,0,1028667010,24.95919987770733,24.891395584219453,528.2199613698489,417.6202611178463,2.6043459002299247,3.0195405228305745
6880927013,485471050,,,0,,,0,,0,0,0,0,337988328,0.2545486407927238,0.23228007381893204,0,620.0,478.6842105263158,0,0.1799683302556859,0,0,0,0,485471050,,89.49068864730043,,622.1333707474929,,5.283178042669033
6880927014,208608441,0.22806545540361833,0.35285467808147675,0,786.15,559.5,0,0.16225195056901898,0,0,0,0,871541145,0.3334469909094572,0.5572205798048426,0,1040.45,768.9,0,0.2945208694513185,0,0,0,0,871541145,79.19097327380493,74.60443760673346,537.9304829646583,639.3398087398451,4.065091141740607,2.7077373595165666
6880927203,1021587169,0.29977745350903734,0.5714801090379156,0,1578.0,861.0,0,0.249284486125077,0,0,0,0,231559590,0.20557672767650886,0.33536615740038983,0,707.3,498.95,0,0.14712946701796803,0,0,0,0,1021587169,83.9276260499688,29.332862210706697,999.3577205166155,582.007857721041,1.766584097899754,5.866010118079567
6880927611,173437171,0.23050270774859288,0.45776305084449864,0,1191.35,904.55,0,0.3253515034924407,0,0,0,0,171941570,0.2397771689605793,0.3875367245300347,0,1047.9,695.2,0,0.25857666290133874,0,0,0,0,171941570,62.61062809883981,65.42219270121886,969.6164661377586,790.2622826142326,4.777451636479773,3.863899888079479
6880927617,185278478,0.18468641078789227,0.24697689639168932,0,682.55,515.35,0,0.21504516258497008,0,0,0,0,149371396,0.1481216108066345,0.2876262471987159,0,701.8947368421053,524.3157894736842,0,0.19189058159639832,0,0,0,0,149371396,139.28396082528695,109.23087460792283,677.8009763062306,598.2562392016126,5.907643583738647,5.882312209998084
6880928519,194017616,0.22999464920473467,0.45786320063588554,0,649.3,436.75,0,0.22052300939092812,0,0,0,0,205707870,,,0,,,0,,0,0,0,0,194017616,66.52920487025996,,826.2172412620815,,3.025097885290858,
6880928807,122184831,0.369910931997069,0.6030230871661668,0,1748.7,1113.8,0,0.29679985978624646,0,0,0,0,379740963,0.4947409821200638,0.8223931681049632,0,1508.157894736842,1076.2631578947369,0,0.22646917428463917,0,0,0,0,379740963,101.45869362760166,2.9491525423728815,1127.1131323361549,850.0554041468753,2.9449887323089827,0.9769289375920464
6880929009,1102443244,0.11579558199721908,0.3060710501301273,0,738.2631578947369,608.4736842105264,0,0.2826320685299636,0,0,0,0,208985553,0.16877698142497166,0.2760769614931484,0,697.65,555.05,0,0.21206717227528138,0,0,0,0,1102443244,200.56842262364566,192.14203570017298,670.2112023793801,605.5586854783523,7.39741811849578,6.205561385262767
6880929116,148224682,0.20276960401591476,0.42187649679202055,0,516.55,345.8,0,0.15776267395864021,0,0,0,0,180514169,0.1852324307262535,0.31880140517811945,0,666.8421052631579,504.63157894736844,0,0.19174117141017513,0,0,0,0,148224682,21.80191838017849,121.07256090036847,552.327961859864,640.4528433291301,1.9016418539620343,5.5360840958580795
6880929406,995506605,0.37180076710964544,0.6247158230373454,0,1360.7,937.9,0,0.1739867131728492,0,0,0,0,121586153,0.19528539828417585,0.4413508981997219,0,529.0,342.7,0,0.13643302373576066,0,0,0,0,121586153,4.096753961014505,27.154574697499335,712.5548165928833,396.1985048898301,0.8602578792746879,1.23111596952571
6880929908,192268080,0.17065140202285903,0.3627412157412803,0,633.55,409.35,0,0.1548627217253186,0,0,0,0,311613000,0.2954908102546869,0.46344655353945574,0,671.5,466.1,0,0.1379585887342625,0,0,0,0,192268080,55.55965685461359,7.51618432488282,596.6180076234554,539.7889990894345,3.437621711032294,2.0220894873993642
6880929917,217342286,0.17686606798298868,0.40050640174908325,0,735.6,513.55,0,0.23706761741777954,0,0,0,0,882119149,0.1733367670738393,0.40628518267036,0,692.1,506.95,0,0.2163706571900911,0,0,0,0,882119149,52.246407871261376,94.74889732207116,778.1950703291704,707.7447276217626,3.21302390512883,5.076606819796018
6880930112,127044155,0.16519197128396934,0.28143963646866826,0,827.95,594.0,0,0.2026000946651918,0,0,0,0,400363271,0.3373251698483154,0.4212049181292608,0,810.5,586.65,0,0.1820722733495948,0,0,0,0,400363271,149.81302934164935,41.36139434655196,689.5248549106831,834.9830183769858,6.777846419589485,4.153083794648586
6880930219,231351807,0.1899301732835482,0.4946182239500207,0,736.6842105263158,489.89473684210526,0,0.18120184753599894,0,0,0,0,300573105,0.22033733937568867,0.32931101110050676,0,685.45,493.7,0,0.25463819346032346,0,0,0,0,231351807,86.28459736929231,95.28215429199682,594.0878094431536,744.2515042817288,3.5856278829537445,4.475372399429689
6880931110,239938454,0.22323229551652757,0.3752127761966734,0,822.8,630.35,0,0.2620361156757028,0,0,0,0,116862981,0.18080455583484042,0.44142033389237234,0,623.2,431.0,0,0.1677041454401756,0,0,0,0,239938454,128.50283550182613,58.84701718529171,816.8990404124418,491.80233958322117,4.610755280570073,2.357134502510302
6880931318,303505038,0.1566388154095665,0.1934272647022138,0,776.3684210526316,612.0,0,0.2967048020466544,0,0,0,0,896037985,0.21409253502492492,0.30405057811574393,0,753.6666666666666,548.1111111111111,0,0.18754972543755277,0,0,0,0,303505038,164.46514747844367,92.98979518335193,804.4008663997234,534.2962183726487,7.301250875599614,4.563290082611081
6880931503,936756390,,,0,,,0,,0,0,0,0,359292945,0.1753448108894558,0.2700513484514847,0,573.9,441.0,0,0.2337791340831307,0,0,0,0,359292945,,78.44125897457317,,502.5307247023401,,4.116706319846566
6880931508,460158920,,,0,,,0,,0,0,0,0,847152704,0.21134255258258244,0.2785673374823392,0,781.8,569.95,0,0.30397164879082583,0,0,0,0,847152704,,167.72864045074567,,816.085241806307,,6.2578346296434635
6880932213,374896820,0.2164996862192238,0.24708114878586462,0,699.55,502.0,0,0.212473043151387,0,0,0,0,292772609,0.21881439444870376,0.21739477426156795,0,777.6315789473684,574.1578947368421,0,0.30959343787328136,0,0,0,0,292772609,64.22178566333368,78.25210878600878,546.7896772939378,855.0112706401551,5.764296049262681,6.012205413831624
6880932219,204655516,0.15739322607025533,0.27944094084423793,0,860.35,735.0,0,0.2929619159742075,0,0,0,0,1271015859,0.14066725187487958,0.4799302838726015,0,642.0714285714286,461.07142857142856,0,0.1730623331435848,0,0,0,0,204655516,161.747987477134,72.18438900205896,870.4366415252422,492.7467763863692,7.7215395311025885,3.390217802606417
6880932304,101777133,0.18319285801449242,0.4175634895972773,0,555.95,408.05,0,0.18000018672373858,0,0,0,0,914334317,0.19856928282986994,0.3419485738473668,0,700.45,435.05,0,0.14651624099289715,0,0,0,0,101777133,55.7003497767103,31.883956042117052,569.23583391367,571.7250049460026,3.290721337802008,2.3430384939579447
6880932601,344005958,0.05691924074235137,0.2005808006279159,0,526.95,411.85,0,0.12828473289344877,0,0,0,0,183366166,0.14495000832916127,0.21366641207346135,0,739.55,573.5,0,0.23568262735466697,0,0,0,0,344005958,101.89079991982614,122.7666042029512,342.52890780101774,738.1596579932263,3.740605089421572,6.255391443767894
6880932702,963978704,0.12617264468895284,0.33202086556564886,0,478.4,323.65,0,0.09713218404432698,0,0,0,0,423653543,0.16228403391214602,0.29763069873984604,0,678.65,518.35,0,0.25681031229907036,0,0,0,0,423653543,19.21712212760631,121.91449029656135,409.1152322025879,672.6010519583837,2.1252007861441835,5.7350758763789536
6880932916,139763963,0.14102059914985465,0.3376465160585898,0,792.3,567.25,0,0.30691082751254795,0,0,0,0,158820336,0.18429592585723673,0.3281559087924112,0,855.85,653.65,0,0.27342423694352175,0,0,0,0,139763963,85.51776990697991,50.92128074123178,829.7877268765336,820.7309852615305,6.043908775079033,5.341547308063994
6880933205,1062928536,0.20501171611938554,0.41091718957644724,0,889.3,545.2,0,0.1276828460417672,0,0,0,0,191966236,0.17792937525435903,0.3713274529138609,0,794.1,593.65,0,0.27783310288610147,0,0,0,0,191966236,32.60143064288671,107.46940398510121,518.6264511032724,799.9170635869366,2.7282991433818866,4.678975984676466
6880933214,138814949,0.4189003105768389,0.739431643674314,0,1360.75,900.15,0,0.22454844764759666,0,0,0,0,110011605,0.21499385367183982,0.2808720363921814,0,685.4,526.9,0,0.15322587632018275,0,0,0,0,138814949,10.137878580120173,75.57185524227972,745.5129403025156,572.2950595217861,1.9525342944217912,5.171569927389042
6880933310,260385113,0.1373488086020962,0.38886177919812936,0,618.15,425.5,0,0.16394502236336672,0,0,0,0,447375640,,,0,,,0,,0,0,0,0,260385113,55.40505218416216,,518.0483145899476,,3.6201309616911517,
6880933316,190210711,0.2009312658368837,0.3349874866488024,0,761.2105263157895,528.8421052631579,0,0.2425340946860055,0,0,0,0,291930970,0.19818478573051065,0.29500668071355557,0,640.7,499.9,0,0.18410104879274497,0,0,0,0,190210711,31.003131178586997,100.98582876750345,786.7229818480479,678.696110022003,5.444187878013426,5.4602798145696205
6880933500,758975080,,,0,,,0,,0,0,0,0,136010529,0.15058108172749007,0.3458515172973795,0,737.55,545.5,0,0.32203498545516596,0,0,0,0,136010529,,103.19279398755475,,843.1340631943765,,5.217536077583613
6880933519,138937308,0.24338732130318386,0.3492773603593181,0,509.8,364.7,0,0.11277562501401399,0,0,0,0,149239914,0.16260426582483267,0.2334745185274178,0,727.75,529.35,0,0.22009229263898736,0,0,0,0,149239914,26.00102258374353,102.2090238399899,437.499891077712,586.5409319766501,2.7691293995100534,6.240955152923493
6880934202,1021474693,0.19219602597867952,0.323878727456397,0,609.55,424.5,0,0.1555902470482287,0,0,0,0,297762735,0.14713202958463026,0.32130186100613367,0,464.89473684210526,329.94736842105266,0,0.1048819354058671,0,0,0,0,1021474693,39.57247729338781,55.86871521354937,497.9202414621906,314.17024735252,3.635077965239099,2.161180445382436
6880934304,928614687,0.23776822012549764,0.49229035656328435,0,1053.8,811.0,0,0.276304109810504,0,0,0,0,142044039,0.20600457610950737,0.5777153271479654,0,972.1,726.55,0,0.28647567589499556,0,0,0,0,142044039,79.68083464089854,64.23823208380506,841.299710318404,1081.696712011632,4.079211073683672,4.367544292097869
6880934313,353173485,0.22160992832789245,0.33376589174049925,0,654.2105263157895,494.10526315789474,0,0.19285346965183384,0,0,0,0,441459799,0.23597651558870397,0.5796714206518759,0,677.6,525.05,0,0.17871704576490316,0,0,0,0,353173485,124.62422094090012,92.41647757080024,611.7743194481179,391.5144482924956,5.3987916338521265,2.5462620957101643
6880934716,104908816,0.1472043127532592,0.2668687677137501,0,765.85,600.85,0,0.29704846369874194,0,0,0,0,120497374,0.1969557119731699,0.40428228239574576,0,632.3157894736842,459.94736842105266,0,0.18933821515346944,0,0,0,0,104908816,346.34943839052556,98.8599047714872,665.7153251719026,660.2003699032044,6.123885480179207,4.404292310322004
6880934717,116315184,0.30708615771848513,0.44198680415424585,0,1125.9,815.55,0,0.3018283676180237,0,0,0,0,689298790,,,0,,,0,,0,0,0,0,689298790,61.32111039145697,,1001.4164615540097,,4.358869813570577,
6880934913,288619012,0.3335823520849999,0.6677526100999456,0,1218.05,892.8,0,0.4127729341819092,0,0,0,0,1417600885,0.2458596840617576,0.5554102791849453,0,1232.9,785.35,0,0.27764586871635505,0,0,0,0,1417600885,4.261625155649533,81.57408721332075,1119.4904508062211,966.6554339555181,0.7080693486799237,2.8958458304447827
6880935117,1004635433,0.20247066912955147,0.48398125114035667,0,506.65,336.9,0,0.09573498703941097,0,0,0,0,429283387,0.2196095817776277,0.3103459087507017,0,945.65,710.4,0,0.3216126469603946,0,0,0,0,1004635433,18.387238490152185,116.15074607530858,339.67551673464857,917.8078224380306,2.2956428885350553,5.683126670423098
6880935311,135865676,0.16716066305814253,0.29398529533446927,0,679.75,549.0,0,0.2694836594706689,0,0,0,0,110718422,0.20436287005014586,0.3370611809252367,0,491.9,340.55,0,0.12471859812434176,0,0,0,0,110718422,53.367628000381714,13.539087222537427,852.4531913762191,484.0913313853592,6.26437876772268,2.2257696000955347
6880935407,333165935,0.1486277663721634,0.321565680976786,0,676.15,552.2,0,0.19365932809667896,0,0,0,0,1193381001,0.15089267046450966,0.42697746578525186,0,622.2631578947369,433.05263157894734,0,0.12433576801561064,0,0,0,0,1193381001,43.26583694788113,77.03896512451739,769.9232873204307,406.77847870571446,5.836452947931484,4.298583138033286
6880935900,838241239,0.18652445623400637,0.27882324832143024,0,1207.75,874.4,0,0.3237913883260951,0,0,0,0,295723066,0.18555139629321188,0.39675368354504825,0,666.7,483.1,0,0.2183477694176672,0,0,0,0,295723066,52.06437666132631,105.73107184966193,892.6026767923693,582.9727364155697,4.376939266415197,4.689371863513121
6880936119,863576051,0.18682059293281225,0.4169116764280229,0,545.4,409.35,0,0.13779581359866105,0,0,0,0,267410084,0.18387835147306936,0.3330562399338344,0,661.0,483.25,0,0.1827226008570913,0,0,0,0,267410084,65.08993785167469,63.195499918857706,538.1572273434301,548.0203285706582,3.5632899559267104,4.9879899677603525
6880936402,279720210,0.2831570063033982,0.4058282427147174,0,948.15,561.15,0,0.31547033127108365,0,0,0,0,1166828407,0.20984222457250565,0.3324472337702106,0,694.25,461.7,0,0.20362424210741642,0,0,0,0,279720210,51.851141361109214,77.415076263896,759.8582295545536,668.2262525823362,2.1818830442102515,4.039620257265585
6880936510,1016471283,0.15978066375997746,0.24435777121431151,0,808.8,588.7,0,0.25097941736468765,0,0,0,0,158685963,0.30215525054312165,0.5339181702727193,0,1062.9473684210527,798.5263157894736,0,0.3284265601837799,0,0,0,0,158685963,154.2902973134439,92.14413768197046,684.1220570603857,990.4287178684328,7.702418869139739,4.479614233141067
6880936511,242102707,0.1992646212030454,0.34138528028994847,0,746.35,558.5,0,0.2620349084825675,0,0,0,0,171437219,0.25385421070000014,0.40029068148472974,0,1218.05,613.1,0,0.14102605811213184,0,0,0,0,171437219,114.85786459989467,40.251734160432484,677.6251688931665,588.6762254206426,4.570841777477449,1.367876414005087
6880936605,180506341,0.1921005512753603,0.3350004643281287,0,695.1,511.7,0,0.22216190896256055,0,0,0,0,138850680,0.1256721187198778,0.31925871038258014,0,720.7,551.5,0,0.2503842255473084,0,0,0,0,138850680,116.84516848909072,153.903051303078,655.6853407053338,732.2239844058181,5.229432788191078,5.798619933402786
6880936718,109132674,0.2178406183244265,0.39576238542848463,0,542.2105263157895,373.3157894736842,0,0.17014512729216846,0,0,0,0,165061823,0.20983740878920082,0.49080899423149243,0,864.9,618.3,0,0.222973841325346,0,0,0,0,165061823,46.4028028646679,33.168075659843815,525.9569039791485,706.8400143365467,2.500074774078136,3.1723140189806354
6880936906,414369690,0.22901200550840742,0.365892703160027,0,585.35,428.45,0,0.16627918702380579,0,0,0,0,839461855,0.23180328223750818,0.3098434070433586,0,1028.0,764.5,0,0.2836464922002703,0,0,0,0,414369690,113.20633090240241,174.72809947138347,616.0064359270209,853.4333097592571,4.169697812770734,5.12662367937148
6880936918,232339666,0.18758329251579395,0.419857405627628,0,944.75,728.35,0,0.30713730550375157,0,0,0,0,285605068,0.2538384564495771,0.3366095621194185,0,684.4,505.95,0,0.18581076643575947,0,0,0,0,285605068,120.6139905593587,117.77220702348457,853.1306775074261,731.9978145546555,5.547840577754193,5.377877681773514
6880937612,903641167,0.3225152724871861,0.5917179420104899,0,1144.4,881.95,0,0.26798396189337687,0,0,0,0,179749867,0.31134808677022374,0.5551975272457244,0,872.25,639.2,0,0.19969268218364716,0,0,0,0,903641167,51.923340561845784,7.798005227684489,922.4222535231693,638.426044869718,3.9517539401268094,1.2028733253654678
6880937618,1230137393,0.3217878235369699,0.37618154783491176,0,1234.15,864.75,0,0.44192739897023303,0,0,0,0,227326506,0.18501048983116503,0.3162979795636246,0,809.1,564.9,0,0.29490245656823716,0,0,0,0,227326506,109.5486683456659,113.20288821731829,1118.914746091085,773.3432672601216,3.7807291958583455,5.7615145858149805
6880937709,360935390,0.21587337767046805,0.3807829117886896,0,981.65,731.65,0,0.2525884812318124,0,0,0,0,113495802,0.26078758232709776,0.5005230150033083,0,719.1052631578947,529.8421052631579,0,0.188613867396628,0,0,0,0,113495802,86.42860224734768,26.010986293615314,838.7894059305276,601.0268171740529,4.829374312188237,2.2446620461909017
6880937904,1217623797,0.1380350395272028,0.4238912623758472,0,811.35,548.1,0,0.3034445345242073,0,0,0,0,994117870,,,0,,,0,,0,0,0,0,1217623797,131.56574512560502,,765.1666410095152,,5.222199742914943,
6880938015,408015007,0.14149764139618964,0.2580911529928327,0,795.25,598.65,0,0.2593249458212877,0,0,0,0,925805430,,,0,,,0,,0,0,0,0,408015007,223.1791964096198,,646.4022437855199,,6.868499719162516,
6880938019,848616111,0.18506160512404773,0.3382975864675476,0,737.5,549.0,0,0.25395176600126435,0,0,0,0,247197750,,,0,,,0,,0,0,0,0,848616111,161.5084743316169,,715.0552282602449,,6.372442305355394,
6880938308,244646331,0.19536951041085177,0.3659507182887536,0,617.65,405.0,0,0.17044496914895593,0,0,0,0,170996639,0.19253851075813883,0.36642175397556337,0,712.4,491.45,0,0.2187034817478394,0,0,0,0,244646331,67.86291735632325,91.87411410683953,461.42673124816827,606.918320389192,3.5729838399988827,4.81391124865545
6880938312,402991078,0.22159241437635807,0.33662286921105444,0,780.0,628.8,0,0.2960636314158178,0,0,0,0,122418964,0.18968512340486376,0.2803111580124954,0,606.8,464.6,0,0.18092579647762372,0,0,0,0,402991078,158.42671234513463,94.49988324832513,968.3669098565739,560.6594819840768,7.5847441701601115,4.308024976908153
6880938610,906809895,0.19230694614410143,0.3239094408635237,0,1014.85,759.15,0,0.3277050549009265,0,0,0,0,238452462,0.2290861453709629,0.36102902136857307,0,841.4736842105264,602.1578947368421,0,0.24806014222011635,0,0,0,0,906809895,110.39308422681079,59.955993629006585,919.6883429376503,831.2980656763251,5.401401164266465,4.940895486705787
6880938617,236890173,0.22037743152654957,0.34692515158889103,0,720.4,528.25,0,0.2775547348418159,0,0,0,0,361360792,0.16387635668896042,0.30712671620597315,0,822.7,619.95,0,0.35394616564220766,0,0,0,0,361360792,123.61134973764142,197.06069242631025,810.4037207961546,901.0296942036299,5.553550082452883,6.232455851136737
6880938700,164882500,0.24233572801890801,0.34072005200449285,0,584.8421052631579,411.94736842105266,0,0.15879977530108383,0,0,0,0,234850435,0.2295188914398556,0.3391826981294332,0,747.578947368421,561.8421052631579,0,0.20148650765052925,0,0,0,0,164882500,141.67476230214524,143.4007981817605,525.0648229837475,791.9819049446096,3.397829517153003,4.931872992366726
6880938806,248981739,0.23601316269954706,0.5792316939001463,0,838.85,552.35,0,0.2106403813048403,0,0,0,0,431395014,0.23636929065773177,0.3111565421018302,0,694.25,509.4,0,0.17274156039602834,0,0,0,0,248981739,123.49325934532958,81.8375632242082,626.3386644128359,601.7263469877871,3.0466761885528664,5.396164397316407
6880938910,139034160,0.1957003682376654,0.3761180443377143,0,410.95,439.0,0,0.3743063552173386,0,0,0,0,142004798,0.15283023356036132,0.3948554338402664,0,386.15,432.85,0,0.1552181953114521,0,0,0,0,142004798,245.08520694917132,474.54705695391783,438.17372428774587,125.82205633639357,4.0538785034711395,4.250686799981834
6880938914,328937982,0.21842127340273051,0.3763638339541544,0,590.8,427.25,0,0.16449038551554734,0,0,0,0,334716466,0.26120489045873063,0.3429561175115769,0,503.25,351.75,0,0.1041778380504809,0,0,0,0,328937982,124.90222890025434,38.078098397288194,559.4227728417301,392.38705165835694,3.971608509543125,2.664881890773421
